Performance Monitor: (0.0028s) create_iris_dataset
Performance Monitor: (0.0016s) complete_by_nearby_row
Performance Monitor: (0.0014s) complete_by_nearby_row
Performance Monitor: (0.0014s) complete_by_nearby_row
Performance Monitor: (0.0014s) complete_by_nearby_row
Performance Monitor: (0.0014s) complete_by_nearby_row
Performance Monitor: (0.0014s) complete_by_nearby_row
Performance Monitor: (0.0014s) complete_by_nearby_row
Performance Monitor: (0.0016s) complete_by_nearby_row
Performance Monitor: (0.0014s) complete_by_nearby_row
Performance Monitor: (0.0014s) complete_by_nearby_row
Performance Monitor: (0.0293s) KNN
Performance Monitor: (0.0292s) KNN
Performance Monitor: (0.0291s) KNN
Performance Monitor: (0.0290s) KNN
Performance Monitor: (0.0289s) KNN
Performance Monitor: (0.0290s) KNN
Performance Monitor: (0.0293s) KNN
Performance Monitor: (0.0290s) KNN
Performance Monitor: (0.0293s) KNN
Performance Monitor: (0.0288s) KNN
Performance Monitor: (0.0373s) SGD
Performance Monitor: (0.0378s) SGD
Performance Monitor: (0.0373s) SGD
Performance Monitor: (0.0373s) SGD
Performance Monitor: (0.0374s) SGD
Performance Monitor: (0.0370s) SGD
Performance Monitor: (0.0368s) SGD
Performance Monitor: (0.0371s) SGD
Performance Monitor: (0.0374s) SGD
Performance Monitor: (0.0367s) SGD
Performance Monitor: (0.0218s) DecisionTree
Performance Monitor: (0.0212s) DecisionTree
Performance Monitor: (0.0220s) DecisionTree
Performance Monitor: (0.0218s) DecisionTree
Performance Monitor: (0.0216s) DecisionTree
Performance Monitor: (0.0213s) DecisionTree
Performance Monitor: (0.0220s) DecisionTree
Performance Monitor: (0.0217s) DecisionTree
Performance Monitor: (0.0211s) DecisionTree
Performance Monitor: (0.0218s) DecisionTree
Performance Monitor: (0.0243s) SVM
Performance Monitor: (0.0240s) SVM
Performance Monitor: (0.0234s) SVM
Performance Monitor: (0.0240s) SVM
Performance Monitor: (0.0243s) SVM
Performance Monitor: (0.0243s) SVM
Performance Monitor: (0.0239s) SVM
Performance Monitor: (0.0234s) SVM
Performance Monitor: (0.0243s) SVM
Performance Monitor: (0.0240s) SVM
Performance Monitor: (1.0704s) Forest
Performance Monitor: (1.0702s) Forest
Performance Monitor: (1.0711s) Forest
Performance Monitor: (1.0714s) Forest
Performance Monitor: (1.0686s) Forest
Performance Monitor: (1.0687s) Forest
Performance Monitor: (1.0695s) Forest
Performance Monitor: (1.0660s) Forest
Performance Monitor: (1.0691s) Forest
Performance Monitor: (1.0693s) Forest
Performance Monitor: (0.0032s) complete_by_similar_row
Performance Monitor: (0.0030s) complete_by_similar_row
Performance Monitor: (0.0030s) complete_by_similar_row
Performance Monitor: (0.0031s) complete_by_similar_row
Performance Monitor: (0.0030s) complete_by_similar_row
Performance Monitor: (0.0031s) complete_by_similar_row
Performance Monitor: (0.0031s) complete_by_similar_row
Performance Monitor: (0.0030s) complete_by_similar_row
Performance Monitor: (0.0032s) complete_by_similar_row
Performance Monitor: (0.0034s) complete_by_similar_row
Performance Monitor: (0.0182s) KNN
Performance Monitor: (0.0186s) KNN
Performance Monitor: (0.0180s) KNN
Performance Monitor: (0.0188s) KNN
Performance Monitor: (0.0186s) KNN
Performance Monitor: (0.0179s) KNN
Performance Monitor: (0.0191s) KNN
Performance Monitor: (0.0178s) KNN
Performance Monitor: (0.0187s) KNN
Performance Monitor: (0.0189s) KNN
Performance Monitor: (0.0263s) SGD
Performance Monitor: (0.0256s) SGD
Performance Monitor: (0.0269s) SGD
Performance Monitor: (0.0284s) SGD
Performance Monitor: (0.0296s) SGD
Performance Monitor: (0.0289s) SGD
Performance Monitor: (0.0291s) SGD
Performance Monitor: (0.0287s) SGD
Performance Monitor: (0.0292s) SGD
Performance Monitor: (0.0292s) SGD
Performance Monitor: (0.0128s) DecisionTree
Performance Monitor: (0.0135s) DecisionTree
Performance Monitor: (0.0129s) DecisionTree
Performance Monitor: (0.0134s) DecisionTree
Performance Monitor: (0.0128s) DecisionTree
Performance Monitor: (0.0133s) DecisionTree
Performance Monitor: (0.0131s) DecisionTree
Performance Monitor: (0.0125s) DecisionTree
Performance Monitor: (0.0135s) DecisionTree
Performance Monitor: (0.0128s) DecisionTree
Performance Monitor: (0.0155s) SVM
Performance Monitor: (0.0148s) SVM
Performance Monitor: (0.0155s) SVM
Performance Monitor: (0.0149s) SVM
Performance Monitor: (0.0154s) SVM
Performance Monitor: (0.0150s) SVM
Performance Monitor: (0.0154s) SVM
Performance Monitor: (0.0152s) SVM
Performance Monitor: (0.0159s) SVM
Performance Monitor: (0.0147s) SVM
Performance Monitor: (1.1405s) Forest
Performance Monitor: (1.1397s) Forest
Performance Monitor: (1.1379s) Forest
Performance Monitor: (1.1351s) Forest
Performance Monitor: (1.1366s) Forest
Performance Monitor: (1.1394s) Forest
Performance Monitor: (1.1387s) Forest
Performance Monitor: (1.1373s) Forest
Performance Monitor: (1.1359s) Forest
Performance Monitor: (1.1178s) Forest
Performance Monitor: (0.0035s) complete_by_most_freq
Performance Monitor: (0.0025s) complete_by_most_freq
Performance Monitor: (0.0030s) complete_by_most_freq
Performance Monitor: (0.0027s) complete_by_most_freq
Performance Monitor: (0.0031s) complete_by_most_freq
Performance Monitor: (0.0033s) complete_by_most_freq
Performance Monitor: (0.0025s) complete_by_most_freq
Performance Monitor: (0.0025s) complete_by_most_freq
Performance Monitor: (0.0031s) complete_by_most_freq
Performance Monitor: (0.0034s) complete_by_most_freq
Performance Monitor: (0.0285s) KNN
Performance Monitor: (0.0288s) KNN
Performance Monitor: (0.0288s) KNN
Performance Monitor: (0.0289s) KNN
Performance Monitor: (0.0291s) KNN
Performance Monitor: (0.0289s) KNN
Performance Monitor: (0.0289s) KNN
Performance Monitor: (0.0292s) KNN
Performance Monitor: (0.0290s) KNN
Performance Monitor: (0.0290s) KNN
Performance Monitor: (0.0369s) SGD
Performance Monitor: (0.0369s) SGD
Performance Monitor: (0.0379s) SGD
Performance Monitor: (0.0387s) SGD
Performance Monitor: (0.0369s) SGD
Performance Monitor: (0.0370s) SGD
Performance Monitor: (0.0372s) SGD
Performance Monitor: (0.0374s) SGD
Performance Monitor: (0.0374s) SGD
Performance Monitor: (0.0373s) SGD
Performance Monitor: (0.0223s) DecisionTree
Performance Monitor: (0.0218s) DecisionTree
Performance Monitor: (0.0213s) DecisionTree
Performance Monitor: (0.0220s) DecisionTree
Performance Monitor: (0.0217s) DecisionTree
Performance Monitor: (0.0222s) DecisionTree
Performance Monitor: (0.0214s) DecisionTree
Performance Monitor: (0.0220s) DecisionTree
Performance Monitor: (0.0219s) DecisionTree
Performance Monitor: (0.0212s) DecisionTree
Performance Monitor: (0.0247s) SVM
Performance Monitor: (0.0245s) SVM
Performance Monitor: (0.0248s) SVM
Performance Monitor: (0.0246s) SVM
Performance Monitor: (0.0238s) SVM
Performance Monitor: (0.0243s) SVM
Performance Monitor: (0.0247s) SVM
Performance Monitor: (0.0246s) SVM
Performance Monitor: (0.0245s) SVM
Performance Monitor: (0.0240s) SVM
Performance Monitor: (1.0798s) Forest
Performance Monitor: (1.0763s) Forest
Performance Monitor: (1.0764s) Forest
Performance Monitor: (1.0733s) Forest
Performance Monitor: (1.0741s) Forest
Performance Monitor: (1.0735s) Forest
Performance Monitor: (1.0754s) Forest
Performance Monitor: (1.0740s) Forest
Performance Monitor: (1.1192s) Forest
Performance Monitor: (1.0751s) Forest
All tests complete
        Completer Functions        Models    Scores
0                  original           KNN  0.966667
1                  original           SGD  0.900000
2                  original  DecisionTree  0.953333
3                  original           SVM  0.973333
4                  original        Forest  0.966667
5         complete_by_value           KNN  0.912000
6         complete_by_value           SGD  0.678000
7         complete_by_value  DecisionTree  0.932000
8         complete_by_value           SVM  0.879333
9         complete_by_value        Forest  0.948000
10     complete_by_mean_col           KNN  0.936667
11     complete_by_mean_col           SGD  0.781333
12     complete_by_mean_col  DecisionTree  0.932667
13     complete_by_mean_col           SVM  0.913333
14     complete_by_mean_col        Forest  0.950000
15   complete_by_nearby_row           KNN  0.964000
16   complete_by_nearby_row           SGD  0.823333
17   complete_by_nearby_row  DecisionTree  0.960000
18   complete_by_nearby_row           SVM  0.967333
19   complete_by_nearby_row        Forest  0.963333
20  complete_by_similar_row           KNN  0.962667
21  complete_by_similar_row           SGD  0.856000
22  complete_by_similar_row  DecisionTree  0.936000
23  complete_by_similar_row           SVM  0.966000
24  complete_by_similar_row        Forest  0.949333
25    complete_by_most_freq           KNN  0.929333
26    complete_by_most_freq           SGD  0.723333
27    complete_by_most_freq  DecisionTree  0.936000
28    complete_by_most_freq           SVM  0.914000
29    complete_by_most_freq        Forest  0.949333
